,Spectrogram,Local file path_y,Pitch,Note,Octave
1160,"[[-5.0810413e+02 -4.7394717e+02 -4.6605286e+02 ... -4.6994110e+02
  -4.3512875e+02 -4.1432373e+02]
 [ 1.2797586e+02  1.1960093e+02  1.1317471e+02 ...  8.8312477e+01
   1.1777301e+02  1.3644931e+02]
 [-2.3913216e+01 -2.6695900e+01 -2.5030964e+01 ... -1.8512411e+01
  -1.2220274e+01 -1.1469400e+01]
 ...
 [ 8.6988831e-01  1.7907524e+00  2.6956215e+00 ... -1.1855087e+00
   2.6252794e+00  2.2206192e+00]
 [ 3.0289173e+00  5.5623388e+00  4.6055565e+00 ... -3.0513515e+00
   1.8656397e-01 -1.2322083e+00]
 [-4.2380943e+00  4.3900299e-01  1.6869469e+00 ... -7.6367569e+00
  -2.5518227e+00 -3.0850983e-01]]",Strings/Violoncello/ordinario/Vc-ord-B2-pp-4c-T16u.wav,B2,B,2
1161,"[[-6.21860474e+02 -5.49608643e+02 -5.06658051e+02 ... -4.89887390e+02
  -4.58877472e+02 -4.36737610e+02]
 [ 1.25565460e+02  1.02830627e+02  9.04470215e+01 ...  7.28632812e+01
   9.93443832e+01  1.08329216e+02]
 [-9.91172981e+00 -2.94695873e+01 -3.51392937e+01 ... -1.86321640e+01
  -3.13949609e+00  1.52164757e-01]
 ...
 [ 5.28951645e+00  1.46585655e+00 -1.62403107e-01 ... -4.92712593e+00
  -4.76118469e+00 -2.63647270e+00]
 [ 8.40618610e-01 -1.96363258e+00  1.05545425e+00 ...  2.43815613e+00
   2.66618085e+00  1.37545538e+00]
 [ 1.59463120e+00 -3.78204346e-01 -1.91891861e+00 ... -2.29106522e+00
  -2.39302063e+00 -2.85034180e+00]]",Strings/Violoncello/ordinario/Vc-ord-C3-pp-3c-N.wav,C3,C,3
1162,"[[-6.87909790e+02 -6.33239136e+02 -5.60403320e+02 ... -4.81048737e+02
  -4.63928192e+02 -4.53582550e+02]
 [ 1.32078888e+02  1.31434326e+02  1.34710236e+02 ...  9.53702469e+01
   1.24154358e+02  1.42100281e+02]
 [ 1.43625774e+01 -1.11845934e+00 -1.87328053e+01 ... -2.29282475e+01
  -6.63143492e+00  1.96042418e-01]
 ...
 [-1.00169945e+00 -5.25873184e-01 -1.10450745e-01 ... -4.40621376e+00
  -2.30319977e-01 -1.00204849e+00]
 [ 1.35376930e+00 -9.88013566e-01 -1.20542336e+00 ...  2.12316322e+00
   2.63779879e+00  3.94782686e+00]
 [ 1.92666626e+00  1.59534454e+00  1.18611145e+00 ...  4.50286865e-02
  -2.71097183e+00 -2.52231598e+00]]",Strings/Violoncello/ordinario/Vc-ord-C3-pp-4c-N.wav,C3,C,3
1163,"[[-6.22288147e+02 -5.80962219e+02 -5.42003540e+02 ... -4.86925903e+02
  -4.67929718e+02 -4.56433350e+02]
 [ 1.26453049e+02  1.16255081e+02  1.00591576e+02 ...  7.17340164e+01
   8.86614838e+01  9.82901764e+01]
 [-1.04072800e+01 -1.06851215e+01 -2.24201202e+01 ... -2.05753098e+01
  -1.98147354e+01 -1.52850561e+01]
 ...
 [ 2.69841957e+00  2.06655884e+00  1.62443161e-01 ...  3.52715206e+00
   1.45591450e+00 -6.69890404e-01]
 [ 7.02249050e-01 -1.04230499e+00 -3.21720791e+00 ... -3.80403423e+00
  -2.97203350e+00 -2.69431210e+00]
 [ 2.10989761e+00  1.95175934e+00  2.06021118e+00 ... -1.64076233e+00
  -1.11044693e+00 -2.05725479e+00]]",Strings/Violoncello/ordinario/Vc-ord-C#3-pp-3c-N.wav,C#3,C#,3
1164,"[[-6.79221619e+02 -6.00037476e+02 -5.34591248e+02 ... -5.26074890e+02
  -4.92877747e+02 -4.78569733e+02]
 [ 1.27988617e+02  1.18781693e+02  1.00563416e+02 ...  9.00772247e+01
   1.25623795e+02  1.46984833e+02]
 [ 2.32409248e+01 -1.02147942e+01 -2.39363346e+01 ... -1.71845055e+01
  -1.07684307e+01 -9.41792870e+00]
 ...
 [ 2.12845612e+00  1.31719589e+00  3.81858063e+00 ...  4.93244743e+00
   1.36594391e+00 -1.08444977e+00]
 [ 1.54896927e+00  1.78579760e+00  7.82934189e-01 ... -5.50680828e+00
  -3.57498407e+00 -2.70264792e+00]
 [ 3.57802963e+00  1.24927139e+00  2.43473053e-01 ... -3.62434387e-01
   4.68275833e+00  5.14514923e+00]]",Strings/Violoncello/ordinario/Vc-ord-C#3-pp-4c-N.wav,C#3,C#,3
1165,"[[-6.54626099e+02 -5.86556030e+02 -5.38242798e+02 ... -5.41224915e+02
  -4.94603027e+02 -4.65277679e+02]
 [ 1.01218758e+02  8.30958710e+01  7.15337219e+01 ...  5.21183586e+01
   9.02183380e+01  1.06924446e+02]
 [-1.23887568e+01 -2.07132339e+01 -2.04100056e+01 ... -1.38296900e+01
  -1.38355410e+00 -4.43686819e+00]
 ...
 [-2.41107941e-02 -5.43231964e-01 -1.98533821e+00 ... -7.57005310e+00
  -6.12897491e+00 -3.46665573e+00]
 [-2.34554863e+00  1.08429909e-01  1.12402153e+00 ...  5.94982052e+00
   3.08430243e+00 -1.15200818e+00]
 [-1.78059387e+00 -8.31336975e-02 -7.20058441e-01 ...  1.40960693e+00
   2.62527466e-01  9.37545776e-01]]",Strings/Violoncello/ordinario/Vc-ord-D3-pp-2c-N.wav,D3,D,3
1166,"[[-6.21476990e+02 -5.53830566e+02 -5.13319885e+02 ... -4.75252747e+02
  -4.39223358e+02 -4.19022034e+02]
 [ 1.23656372e+02  1.17040436e+02  1.11043137e+02 ...  5.45683403e+01
   9.16685944e+01  1.03105049e+02]
 [-1.53448534e+01 -3.12493820e+01 -3.81646996e+01 ... -2.68787594e+01
  -1.37886219e+01 -1.00433712e+01]
 ...
 [-1.23997688e+00  4.60256577e-01  6.81959152e-01 ...  9.10086632e-01
  -2.57071209e+00 -5.51723862e+00]
 [-1.93996525e+00 -1.78204250e+00 -1.56357956e+00 ...  3.06821060e+00
   2.27183294e+00  2.38615203e+00]
 [ 2.30971909e+00  9.59213257e-01  8.98891449e-01 ...  4.08134460e-02
  -3.52450180e+00 -1.26943207e+00]]",Strings/Violoncello/ordinario/Vc-ord-D3-pp-3c-N.wav,D3,D,3
1167,"[[-7.01991821e+02 -6.51376465e+02 -5.92707031e+02 ... -4.94784485e+02
  -4.66996674e+02 -4.54111267e+02]
 [ 1.22274605e+02  1.37388397e+02  1.42221680e+02 ...  8.63399048e+01
   9.38623581e+01  1.03991661e+02]
 [ 1.09682131e+01 -5.04368019e+00 -2.26374207e+01 ... -1.63301067e+01
  -1.86600361e+01 -1.96129761e+01]
 ...
 [ 2.95507431e-01  2.08965302e+00  8.54063988e-01 ...  2.77671242e+00
  -1.01934052e+00 -3.94566393e+00]
 [ 2.26321220e-01  1.75680995e+00  5.74317932e-01 ...  5.62664032e-01
   1.07609558e+00 -1.06826401e+00]
 [-1.23659515e+00 -1.17099762e+00  3.18846893e+00 ...  9.92733002e-01
   2.90943909e+00  1.81074524e+00]]",Strings/Violoncello/ordinario/Vc-ord-D3-pp-4c-N.wav,D3,D,3
1168,"[[-6.8113983e+02 -6.3426996e+02 -5.8526471e+02 ... -5.0013687e+02
  -4.6164224e+02 -4.3990594e+02]
 [ 9.7426102e+01  8.6486359e+01  7.4633621e+01 ...  3.2275463e+01
   7.3920891e+01  9.2734756e+01]
 [ 3.1033387e+00 -1.2654802e+01 -2.4021708e+01 ... -5.5439453e+00
   3.6875851e+00  5.5439639e-01]
 ...
 [ 1.0186577e+00  3.4483433e+00  4.2104988e+00 ...  2.1510181e+00
  -1.9848824e+00 -1.1414909e+00]
 [-2.1753287e+00  1.3468747e+00  3.0067310e+00 ... -2.1247392e+00
  -3.3566525e+00 -2.1240697e+00]
 [-3.6328621e+00 -7.6556015e-01 -9.1228104e-01 ... -2.8863029e+00
  -3.0730286e+00 -3.2913208e+00]]",Strings/Violoncello/ordinario/Vc-ord-D#3-pp-2c-N.wav,D#3,D#,3
1169,"[[-5.4429053e+02 -4.9795309e+02 -4.7410483e+02 ... -4.5724103e+02
  -4.3719214e+02 -4.1915598e+02]
 [ 1.1788501e+02  1.1059903e+02  9.5659973e+01 ...  6.1806412e+01
   7.1504364e+01  8.1124741e+01]
 [-2.6600292e+01 -3.2635597e+01 -3.5466667e+01 ... -2.9566988e+01
  -2.5394096e+01 -2.4118786e+01]
 ...
 [ 2.1747417e+00  2.0114174e+00 -2.4553394e-01 ...  2.1575537e+00
   1.2181244e+00 -1.6354561e-01]
 [-3.6815252e+00 -4.4839859e-02  7.8057671e-01 ... -2.4450111e-01
  -1.3935108e+00 -1.8487940e+00]
 [-1.8419838e+00  1.8294563e+00  1.2406082e+00 ...  5.5468006e+00
   2.8103790e+00  1.7018509e-01]]",Strings/Violoncello/ordinario/Vc-ord-D#3-pp-3c-N.wav,D#3,D#,3
1170,"[[-6.0788483e+02 -5.2928113e+02 -4.8442218e+02 ... -4.7244931e+02
  -4.3601410e+02 -4.2211356e+02]
 [ 1.2290610e+02  1.0536681e+02  9.3587448e+01 ...  6.1069695e+01
   1.0192792e+02  1.2281406e+02]
 [-2.5242470e+01 -2.9168970e+01 -3.3772705e+01 ... -2.2700270e+01
  -1.6468240e+00  7.0079837e+00]
 ...
 [-1.6048031e+00 -3.3963013e-01 -3.5262108e-01 ...  4.7989902e+00
  -1.5064831e+00 -1.5915909e+00]
 [-4.0835876e+00  3.8424873e-01 -1.0558319e-01 ...  3.6234608e+00
   2.3572836e+00  7.3376179e-01]
 [-1.9345474e+00 -9.3360138e-01 -2.2343979e+00 ... -4.7390881e+00
  -5.4745903e+00 -1.3369560e+00]]",Strings/Violoncello/ordinario/Vc-ord-D#3-pp-4c-T11u.wav,D#3,D#,3
1171,"[[-6.7267078e+02 -6.2112952e+02 -5.8062622e+02 ... -5.0179755e+02
  -4.5939368e+02 -4.3567371e+02]
 [ 1.1124159e+02  9.7524460e+01  9.1664032e+01 ...  5.0234200e+01
   8.3157974e+01  9.6490746e+01]
 [-1.6648708e+01 -1.4976837e+01 -2.1596432e+01 ... -1.8367298e+01
  -1.7961365e+01 -2.2661087e+01]
 ...
 [ 1.7120132e+00  2.3265648e+00  2.7238598e+00 ... -1.1765766e-01
   3.2451849e+00  9.5386815e-01]
 [ 5.9261608e-01  5.9886217e-01 -1.0893955e+00 ... -7.4549813e+00
  -1.8292570e+00 -8.5733414e-02]
 [-8.9862823e-01  5.6733704e-01 -1.2177162e+00 ... -2.8934021e+00
   5.9209824e-01  2.0769653e+00]]",Strings/Violoncello/ordinario/Vc-ord-E3-pp-2c-N.wav,E3,E,3
1172,"[[-5.6295288e+02 -5.2784326e+02 -5.1285669e+02 ... -4.9467078e+02
  -4.4720688e+02 -4.1716080e+02]
 [ 9.7997040e+01  9.7139160e+01  9.0773979e+01 ...  6.8091385e+01
   9.5054649e+01  1.1205345e+02]
 [-4.4050869e+01 -4.8365143e+01 -3.9767700e+01 ... -1.6199615e+01
  -2.1212774e+01 -2.5562067e+01]
 ...
 [ 1.8150730e+00  1.4988852e+00  1.8699799e+00 ... -4.1578760e+00
  -4.9097824e-01  8.7327957e-01]
 [-2.2194557e+00 -3.1250954e-01  1.4664440e+00 ... -3.3997350e+00
  -2.9119492e+00 -3.3849430e+00]
 [-1.8408623e+00  1.0437622e+00  9.5824432e-01 ...  5.3370285e-01
  -1.2639084e+00  1.7484512e+00]]",Strings/Violoncello/ordinario/Vc-ord-E3-pp-3c-N.wav,E3,E,3
1173,"[[-6.1914740e+02 -5.7595959e+02 -5.5300677e+02 ... -4.9286966e+02
  -4.5640768e+02 -4.3418771e+02]
 [ 1.1750155e+02  1.1581157e+02  1.1024878e+02 ...  7.9478874e+01
   1.1634389e+02  1.3044815e+02]
 [-2.7599247e+01 -2.9908859e+01 -2.6833311e+01 ... -3.6425671e+01
  -3.2452854e+01 -3.3233334e+01]
 ...
 [ 1.6812992e+00  6.2654495e-02  3.4297123e+00 ...  3.5955906e+00
   1.1006527e+00  9.4294071e-01]
 [ 1.1994772e+00  4.2053118e+00  5.1886654e+00 ... -6.9225502e+00
  -6.0250692e+00 -1.8527784e+00]
 [ 7.7659607e-01  7.1770477e-01  5.3437424e-01 ... -2.2708435e+00
  -2.5105858e+00 -1.1183853e+00]]",Strings/Violoncello/ordinario/Vc-ord-E3-pp-4c-N.wav,E3,E,3
1174,"[[-6.69511841e+02 -6.08984253e+02 -5.74423279e+02 ... -5.19715820e+02
  -4.86771149e+02 -4.65109100e+02]
 [ 1.13255234e+02  1.08660645e+02  9.90445557e+01 ...  6.94458694e+01
   9.46041565e+01  1.09247971e+02]
 [-1.00032997e+01 -2.52440681e+01 -2.54511452e+01 ... -1.31633224e+01
  -1.82264824e+01 -1.71940308e+01]
 ...
 [ 1.61703110e+00 -4.41072464e-01 -1.10943985e+00 ... -4.10982609e+00
  -4.32306099e+00 -2.31208849e+00]
 [-1.28540802e+00 -4.44925404e+00 -5.46252441e+00 ...  8.92017365e-01
   1.82517910e+00  2.31546593e+00]
 [-1.04912567e+00  3.93391418e+00  3.00625229e+00 ...  5.67268372e-01
   3.51093292e-01 -1.63794327e+00]]",Strings/Violoncello/ordinario/Vc-ord-F3-pp-2c-N.wav,F3,F,3
1175,"[[-6.28473938e+02 -5.73569519e+02 -5.41332642e+02 ... -4.79972290e+02
  -4.51761871e+02 -4.33456970e+02]
 [ 1.16790085e+02  9.72333450e+01  8.02752991e+01 ...  7.14296417e+01
   9.62518311e+01  1.12358421e+02]
 [-2.19188671e+01 -2.98702316e+01 -3.27076721e+01 ... -2.17245712e+01
  -1.99607487e+01 -1.96451073e+01]
 ...
 [ 3.63043213e+00  8.69480133e-01 -2.13572502e+00 ... -1.30650139e+00
  -5.81511497e-01  3.79748344e-01]
 [ 1.86253738e+00  2.30703259e+00  5.38999557e-01 ...  6.69540405e-01
  -9.30551529e-01 -3.62954426e+00]
 [ 9.99549866e-01 -6.11930847e-01 -2.68038559e+00 ...  5.59856415e-01
  -4.57836151e-01 -2.41455078e-01]]",Strings/Violoncello/ordinario/Vc-ord-F3-pp-3c-N.wav,F3,F,3
1176,"[[-6.91473877e+02 -6.23692078e+02 -5.64149475e+02 ... -4.94973907e+02
  -4.35562225e+02 -4.09119171e+02]
 [ 1.07454605e+02  1.04088120e+02  9.71919098e+01 ...  6.24052048e+01
   1.06286430e+02  1.22766739e+02]
 [ 6.33949471e+00 -1.09942646e+01 -2.09034863e+01 ... -2.57270699e+01
  -1.57331123e+01 -1.47305431e+01]
 ...
 [-3.37377167e+00  8.66241455e-01  2.75266075e+00 ... -5.59903908e+00
  -3.12715721e+00 -4.27977562e+00]
 [-3.90804958e+00 -2.71630430e+00  6.26634598e-01 ... -3.87610054e+00
  -3.85689259e-01 -6.97280407e-01]
 [-2.94209290e+00  6.44340515e-02  8.70342255e-01 ... -4.98232841e+00
  -2.09254456e+00  1.42509460e+00]]",Strings/Violoncello/ordinario/Vc-ord-F3-pp-4c-N.wav,F3,F,3
1177,"[[-5.9196124e+02 -5.7575159e+02 -5.3495575e+02 ... -4.9186191e+02
  -4.4040512e+02 -4.0550323e+02]
 [ 1.1162320e+02  9.3917488e+01  7.7093285e+01 ...  6.4046432e+01
   1.0715139e+02  1.2252336e+02]
 [-1.3394197e+01 -1.8557472e+01 -2.2713062e+01 ... -1.7598013e+01
  -1.9340115e+00 -3.1034508e+00]
 ...
 [ 5.3298054e+00  1.2681389e+00  6.8076134e-01 ...  2.8546906e+00
   2.8602390e+00  3.3364143e+00]
 [-7.3626947e-01 -1.1331530e+00 -1.6367512e+00 ... -2.2635016e+00
  -2.9765377e+00 -1.7132498e+00]
 [-6.2732315e-01 -3.2252502e-01  1.8943405e+00 ... -5.2250862e-01
   7.7107239e-01  5.7967758e-01]]",Strings/Violoncello/ordinario/Vc-ord-F#3-pp-2c-N.wav,F#3,F#,3
1178,"[[-5.94496399e+02 -5.50860962e+02 -5.16327087e+02 ... -4.84386780e+02
  -4.32044495e+02 -4.05819122e+02]
 [ 1.08373077e+02  1.10032455e+02  9.52762299e+01 ...  6.76132965e+01
   1.17960770e+02  1.39852631e+02]
 [-1.95710144e+01 -2.60443611e+01 -2.58027725e+01 ... -6.46793747e+00
   8.42215061e+00  8.81434155e+00]
 ...
 [ 5.44504166e-01 -1.19481182e+00  3.00025940e-02 ...  2.33016014e+00
  -7.73801804e-01 -3.28582954e+00]
 [ 2.16223717e+00 -2.46244526e+00 -1.72190094e+00 ... -1.51213098e+00
  -2.44867015e+00 -1.43133283e+00]
 [ 2.50927734e+00  1.65692520e+00  4.21597290e+00 ...  2.66033173e-01
  -5.86620331e-01  1.67955780e+00]]",Strings/Violoncello/ordinario/Vc-ord-F#3-pp-3c-N.wav,F#3,F#,3
1179,"[[-5.23709351e+02 -4.59826569e+02 -4.36281250e+02 ... -4.96103577e+02
  -4.51488007e+02 -4.29413452e+02]
 [ 1.12460045e+02  9.19819183e+01  7.34531860e+01 ...  6.67933197e+01
   1.10322433e+02  1.30611511e+02]
 [-3.52241592e+01 -4.54957047e+01 -4.61534500e+01 ... -1.80367584e+01
   2.22192645e-01  5.94256759e-01]
 ...
 [ 3.46497345e+00 -1.00812912e-01 -3.95436287e-01 ...  5.13231850e+00
   2.83405304e+00  1.16467094e+00]
 [ 2.84121704e+00 -2.87012672e+00 -8.51488113e-01 ... -9.83901024e-01
  -3.16109848e+00 -3.93202019e+00]
 [-2.25532532e-01  2.36892700e-03  4.09137726e-01 ...  1.43990326e+00
   2.03375626e+00 -3.14033508e-01]]",Strings/Violoncello/ordinario/Vc-ord-F#3-pp-4c-N.wav,F#3,F#,3
1180,"[[-6.78381348e+02 -6.32894653e+02 -5.91468201e+02 ... -5.13310364e+02
  -4.60522797e+02 -4.30300507e+02]
 [ 1.18533875e+02  1.09721970e+02  8.61152267e+01 ...  4.81622505e+01
   9.21642609e+01  1.06308258e+02]
 [-1.05777848e+00 -1.29748402e+01 -1.93657379e+01 ... -4.81746483e+00
   1.37336636e+00  7.13450432e-01]
 ...
 [-1.50822449e+00 -1.96393204e+00 -1.74551773e+00 ... -1.63390923e+00
  -7.45795250e-01 -2.55053997e+00]
 [-2.27939749e+00 -2.75674343e-01 -2.99009609e+00 ...  5.11467552e+00
   2.92880392e+00  2.15822339e-01]
 [-1.37928009e-01 -5.27400970e-01  1.18330383e+00 ...  4.29274368e+00
   3.02669525e-01 -5.19557953e-01]]",Strings/Violoncello/ordinario/Vc-ord-G3-pp-2c-N.wav,G3,G,3
1181,"[[-7.0950739e+02 -6.2989771e+02 -5.4908636e+02 ... -5.0865482e+02
  -4.6477243e+02 -4.3841232e+02]
 [ 1.0305141e+02  1.0866063e+02  9.7327698e+01 ...  5.1654137e+01
   7.4995453e+01  9.4458946e+01]
 [ 1.3290711e+01 -1.4670223e+01 -2.3426136e+01 ... -8.9678078e+00
  -3.3851299e+00 -4.6289320e+00]
 ...
 [-3.8259268e-01  1.0226154e+00  3.1184444e+00 ... -2.8720369e+00
  -2.2691259e+00 -4.8065186e-03]
 [-1.7820702e+00  7.0387888e-01  1.3728628e+00 ...  3.1245902e+00
   1.5030031e+00 -1.6327012e+00]
 [ 6.4842606e-01  1.7197723e+00  4.1798401e+00 ...  4.1942444e+00
   4.7028313e+00  1.8619308e+00]]",Strings/Violoncello/ordinario/Vc-ord-G3-pp-3c-N.wav,G3,G,3
1182,"[[-6.3488104e+02 -5.5041553e+02 -4.9954810e+02 ... -4.7438803e+02
  -4.4481284e+02 -4.2016669e+02]
 [ 1.2896555e+02  1.1464682e+02  9.4781418e+01 ...  5.7502193e+01
   8.9500450e+01  1.0624312e+02]
 [ 4.6239653e+00 -1.4428432e+01 -2.0587591e+01 ... -1.8425140e+01
  -2.3190703e+00  2.3154752e+00]
 ...
 [ 7.4468136e-01  1.6356258e+00  1.8295803e+00 ...  6.3038445e-01
   3.8011589e+00  3.3279295e+00]
 [-1.8769200e+00  6.2077045e-02 -8.2015991e-05 ...  1.1379318e+00
   4.1579051e+00  2.2496927e+00]
 [-1.1830864e+00  2.2258224e+00  7.2311783e-01 ... -1.8225861e-01
   3.0888367e+00  2.3675804e+00]]",Strings/Violoncello/ordinario/Vc-ord-G3-pp-4c-N.wav,G3,G,3
1183,"[[-7.13347290e+02 -7.04807068e+02 -6.45731995e+02 ... -5.36403687e+02
  -4.69619720e+02 -4.38590393e+02]
 [ 1.27139709e+02  1.22387878e+02  9.93419647e+01 ...  3.33270187e+01
   1.03006805e+02  1.23794434e+02]
 [ 8.39538956e+00  6.22921228e+00 -9.07093048e+00 ... -1.49970264e+01
  -1.07454453e+01 -1.43095837e+01]
 ...
 [ 1.77840900e+00 -3.82648468e-01  6.26630783e-01 ... -1.82046318e+00
  -2.56325150e+00 -4.27398682e-01]
 [ 2.93340278e+00 -1.42787981e+00  6.76646233e-01 ...  9.31057453e-01
  -4.19980526e-01 -1.16696787e+00]
 [ 3.00300217e+00  3.50330734e+00  1.80669785e+00 ... -5.86275101e-01
  -5.22880554e-01 -8.76087189e-01]]",Strings/Violoncello/ordinario/Vc-ord-G#3-pp-2c-N.wav,G#3,G#,3
1184,"[[-6.30626404e+02 -5.81965271e+02 -5.41295410e+02 ... -4.60928406e+02
  -4.12481537e+02 -3.90583557e+02]
 [ 1.21761650e+02  1.05519806e+02  9.88585129e+01 ...  4.25576782e+01
   9.33432999e+01  1.17110161e+02]
 [-9.42445946e+00 -2.80043125e+01 -3.38011246e+01 ... -1.78215752e+01
   3.98781967e+00  1.20679302e+01]
 ...
 [-1.14876366e+00 -6.92863464e-01 -1.20470047e+00 ...  1.78782654e+00
   1.09915543e+00  1.02299118e+00]
 [ 4.43518162e-01  8.85070801e-01  1.23950005e+00 ... -4.71120644e+00
  -2.30888557e+00 -9.88068581e-02]
 [-1.33775330e+00 -1.70254517e+00  1.28089905e+00 ... -1.91189194e+00
   4.89802551e+00  4.48214722e+00]]",Strings/Violoncello/ordinario/Vc-ord-G#3-pp-3c-N.wav,G#3,G#,3
1185,"[[-4.6580124e+02 -4.2751691e+02 -4.2541055e+02 ... -4.7671512e+02
  -4.4204578e+02 -4.2173428e+02]
 [ 9.3496490e+01  8.8247437e+01  8.0916519e+01 ...  6.7043518e+01
   9.2062805e+01  1.0768317e+02]
 [-2.0121717e+01 -2.2615440e+01 -2.2609779e+01 ... -3.4847069e+01
  -1.0551868e+01  3.1616096e+00]
 ...
 [ 1.8274765e+00 -3.8447952e-01 -3.1999588e-01 ... -3.6068106e+00
  -3.0423222e+00 -2.3602943e+00]
 [ 3.3639107e+00 -4.8546791e-02 -1.4219227e+00 ... -1.6524410e+00
  -1.3196807e+00 -7.3996055e-01]
 [ 4.5754662e+00  3.7504578e-01 -1.6103020e+00 ...  3.5647411e+00
   7.8363037e-01 -2.1663666e-02]]",Strings/Violoncello/ordinario/Vc-ord-G#3-pp-4c-T24u.wav,G#3,G#,3
1186,"[[-6.8526996e+02 -6.4863708e+02 -6.0230225e+02 ... -5.9515070e+02
  -5.3147498e+02 -4.9626630e+02]
 [ 9.6742691e+01  8.0862473e+01  5.1203686e+01 ...  2.7605709e+01
   6.8673004e+01  8.6247940e+01]
 [-6.3737267e-01  1.7703677e+00  5.8783665e+00 ...  3.6287527e+00
   1.6878302e+01  1.5154943e+01]
 ...
 [ 8.6595345e-01 -1.6637802e-01  8.8191032e-01 ... -1.1361752e+00
   4.1683083e+00  1.0691566e+00]
 [-1.8737895e+00 -8.2863653e-01 -1.7296710e+00 ... -4.6657505e+00
  -3.0877686e+00 -2.2626081e+00]
 [ 3.0679359e+00  9.0847778e-01  2.2132721e+00 ...  5.7528591e-01
   3.7879944e-02  1.2768250e+00]]",Strings/Violoncello/ordinario/Vc-ord-A3-pp-1c-N.wav,A3,A,3
1187,"[[-6.27672302e+02 -5.70013916e+02 -5.34696716e+02 ... -5.44996887e+02
  -5.09829895e+02 -4.82437439e+02]
 [ 1.10884033e+02  9.61815643e+01  7.50742950e+01 ...  6.32711182e+01
   1.00895782e+02  1.19529388e+02]
 [-1.60818634e+01 -1.77938843e+01 -1.36636095e+01 ... -1.25304518e+01
  -2.98493910e+00 -2.94745183e+00]
 ...
 [ 3.86178589e+00  3.40444946e+00  1.51366806e+00 ...  3.80874634e-01
  -6.22144699e-01 -6.70452118e-02]
 [-2.45977068e+00 -1.81403828e+00 -2.49826717e+00 ...  4.05241013e-01
  -2.17076492e+00 -2.91368699e+00]
 [ 2.17849731e-01 -4.43408966e-01  3.84956360e-01 ... -3.84147644e-01
   4.74578857e-01  5.19432068e-01]]",Strings/Violoncello/ordinario/Vc-ord-A3-pp-2c-N.wav,A3,A,3
1188,"[[-5.5002435e+02 -5.0356476e+02 -4.8114969e+02 ... -5.0079880e+02
  -4.6371622e+02 -4.3541772e+02]
 [ 9.3694534e+01  8.7131180e+01  7.1612320e+01 ...  5.3848038e+01
   8.1166962e+01  9.7909866e+01]
 [-3.4090054e+01 -3.5595192e+01 -3.4113762e+01 ... -1.7737698e+01
  -1.2634900e+01 -1.1430313e+01]
 ...
 [-5.6887817e-01 -1.7980766e-01  5.3776264e-01 ... -2.6904869e-01
  -7.1916580e-02  1.2615004e+00]
 [-2.9127798e+00 -8.9178467e-01 -2.8400440e+00 ...  2.0011091e+00
   3.5598373e-01 -6.1474228e-01]
 [-5.4349136e-01  2.0908089e+00  1.3509865e+00 ... -1.2723999e+00
  -2.3217087e+00 -2.7698860e+00]]",Strings/Violoncello/ordinario/Vc-ord-A3-pp-3c-N.wav,A3,A,3
1189,"[[-6.67567017e+02 -6.30020752e+02 -5.93370850e+02 ... -5.22574768e+02
  -4.74312378e+02 -4.56985870e+02]
 [ 1.20190079e+02  1.20675186e+02  1.12547958e+02 ...  5.83145370e+01
   1.17245117e+02  1.43165588e+02]
 [-3.88442779e+00 -1.52010593e+01 -2.97075539e+01 ... -1.93074570e+01
   4.39289045e+00  8.57335377e+00]
 ...
 [ 7.62798309e-01 -6.38961792e-01  5.14609337e-01 ...  6.72215462e-01
  -4.92172241e-02  4.35556412e-01]
 [ 1.61559272e+00  1.87643528e-01  3.21332932e-01 ...  2.09859753e+00
   1.67409229e+00  3.05497169e-01]
 [ 2.42435455e+00  1.21827316e+00  5.66051483e-01 ...  4.50586891e+00
   3.05649948e+00  2.40943909e-01]]",Strings/Violoncello/ordinario/Vc-ord-A3-pp-4c-N.wav,A3,A,3
1190,"[[-7.0466522e+02 -7.0734741e+02 -7.0713971e+02 ... -5.6926263e+02
  -5.0640015e+02 -4.6771289e+02]
 [ 9.8166023e+01  1.0529831e+02  1.0040532e+02 ...  1.9162563e+01
   5.5223778e+01  7.1874069e+01]
 [ 9.5459290e+00  8.1124535e+00  1.3655088e+01 ...  7.7629614e+00
  -3.5973554e+00 -7.2681551e+00]
 ...
 [ 8.4845161e-01  1.3830509e+00  1.4189396e+00 ... -1.7242699e+00
  -1.7531052e+00 -1.3894463e+00]
 [-3.5414743e-01 -1.5138628e+00 -5.6562614e-01 ... -6.2683029e+00
  -2.5091381e+00 -2.0459139e+00]
 [-2.1925125e+00 -9.6432114e-01 -1.8236046e+00 ... -5.5145645e+00
  -1.5261021e+00  7.2099304e-01]]",Strings/Violoncello/ordinario/Vc-ord-A#3-pp-1c-N.wav,A#3,A#,3
